Time 	as_src 	ip_dst 	ip_src 	port_dst 	port_src 
"November 5th 2015, 02:50:08.695"	"18,747"	REDACTED	181.119.11.50	"54,315"	53
"November 5th 2015, 02:50:08.696"	"35,745"	REDACTED	185.15.234.37	"11,021"	53
"November 5th 2015, 02:50:08.697"	"21,483"	REDACTED	79.104.192.27	"24,239"	53
"November 5th 2015, 02:50:08.698"	"24,881"	REDACTED	46.162.20.224	"9,852"	53
"November 5th 2015, 02:50:08.698"	"197,343"	REDACTED	37.32.40.225	"17,526"	53
"November 5th 2015, 02:50:08.699"	"34,676"	REDACTED	89.221.231.139	"2,027"	53
"November 5th 2015, 02:50:08.699"	"34,168"	REDACTED	31.28.221.188	0	0
"November 5th 2015, 02:50:08.701"	"263,655"	REDACTED	177.104.123.150	"59,661"	53
"November 5th 2015, 02:50:08.702"	"24,186"	REDACTED	122.252.232.226	0	0
"November 5th 2015, 02:50:08.703"	"17,222"	REDACTED	189.91.83.138	0	0
"November 5th 2015, 02:50:08.704"	"4,788"	REDACTED	175.139.13.232	"10,948"	53
"November 5th 2015, 02:50:08.705"	"2,828"	REDACTED	140.239.167.21	"27,279"	53
"November 5th 2015, 02:50:08.707"	"6,568"	REDACTED	200.87.179.178	"62,392"	53
"November 5th 2015, 02:50:08.708"	"39,707"	REDACTED	92.39.98.134	0	0
"November 5th 2015, 02:50:08.709"	"10,429"	REDACTED	200.206.84.146	0	0
"November 5th 2015, 02:50:08.710"	"35,226"	REDACTED	89.16.72.30	"62,399"	53
"November 5th 2015, 02:50:08.711"	"23,947"	REDACTED	27.50.30.83	"21,561"	53
"November 5th 2015, 02:50:08.711"	"34,896"	REDACTED	85.15.95.164	"31,249"	53
"November 5th 2015, 02:50:08.712"	"43,912"	REDACTED	79.141.64.117	"32,551"	53
"November 5th 2015, 02:50:08.712"	"264,574"	REDACTED	138.36.108.90	0	0
"November 5th 2015, 02:50:08.713"	"8,920"	REDACTED	82.194.184.253	0	0
"November 5th 2015, 02:50:08.714"	0	REDACTED	80.249.210.217	"27,509"	179
"November 5th 2015, 02:50:08.714"	"4,788"	REDACTED	175.139.143.237	"58,839"	53
"November 5th 2015, 02:50:08.715"	"35,432"	REDACTED	82.102.93.242	"65,116"	53
"November 5th 2015, 02:50:08.716"	"39,229"	REDACTED	78.29.82.229	"42,601"	53
"November 5th 2015, 02:50:08.716"	"52,041"	REDACTED	176.118.229.2	"48,956"	53
"November 5th 2015, 02:50:08.718"	"52,409"	REDACTED	190.120.191.10	928	53
"November 5th 2015, 02:50:08.719"	"36,351"	REDACTED	23.246.247.250	0	0
"November 5th 2015, 02:50:08.721"	"39,812"	REDACTED	78.139.88.2	0	0
"November 5th 2015, 02:50:08.722"	"25,385"	REDACTED	37.25.38.32	0	0
"November 5th 2015, 02:50:08.723"	"57,388"	REDACTED	130.0.25.198	0	0
"November 5th 2015, 02:50:08.723"	"16,135"	REDACTED	176.237.165.149	0	0
"November 5th 2015, 02:50:08.724"	"17,974"	REDACTED	222.124.22.167	"13,914"	53
"November 5th 2015, 02:50:08.725"	"48,524"	REDACTED	31.28.126.63	"27,681"	53
"November 5th 2015, 02:50:08.728"	"4,788"	REDACTED	175.139.40.122	0	0
"November 5th 2015, 02:50:08.729"	"34,676"	REDACTED	89.221.224.20	"63,755"	53
"November 5th 2015, 02:50:08.729"	"22,363"	REDACTED	31.6.35.133	"22,835"	53
"November 5th 2015, 02:50:08.730"	"15,930"	REDACTED	89.18.145.54	0	0
"November 5th 2015, 02:50:08.730"	"43,468"	REDACTED	89.151.130.55	0	0
"November 5th 2015, 02:50:08.731"	"27,765"	REDACTED	200.24.157.1	0	0
"November 5th 2015, 02:50:08.732"	"49,893"	REDACTED	89.22.150.21	"22,815"	53
"November 5th 2015, 02:50:08.732"	"131,178"	REDACTED	103.12.160.59	"63,962"	53
"November 5th 2015, 02:50:08.733"	"59,162"	REDACTED	103.17.48.209	0	0
"November 5th 2015, 02:50:08.734"	"31,556"	REDACTED	185.46.222.209	"53,917"	53
"November 5th 2015, 02:50:08.735"	"9,649"	REDACTED	203.157.144.206	"7,648"	53
"November 5th 2015, 02:50:08.735"	"2,828"	REDACTED	216.4.37.14	"35,414"	53
"November 5th 2015, 02:50:08.736"	"2,828"	REDACTED	140.239.167.27	"4,590"	53
"November 5th 2015, 02:50:08.736"	"57,388"	REDACTED	185.85.152.90	"30,692"	53
"November 5th 2015, 02:50:08.737"	"3,216"	REDACTED	81.211.107.242	0	0
"November 5th 2015, 02:50:08.738"	"24,881"	REDACTED	46.162.19.109	"55,366"	53
"November 5th 2015, 02:50:08.738"	"131,178"	REDACTED	103.12.160.68	0	0
"November 5th 2015, 02:50:08.739"	"29,013"	REDACTED	188.239.69.25	"64,758"	53
"November 5th 2015, 02:50:08.740"	"12,772"	REDACTED	79.122.252.170	0	0
"November 5th 2015, 02:50:08.740"	"48,524"	REDACTED	31.28.126.167	"62,710"	53
"November 5th 2015, 02:50:08.741"	"263,655"	REDACTED	177.104.123.42	"25,863"	53
"November 5th 2015, 02:50:08.742"	"34,896"	REDACTED	85.15.95.164	"51,271"	53
"November 5th 2015, 02:50:08.742"	"8,675"	REDACTED	94.28.167.173	"51,461"	53
"November 5th 2015, 02:50:08.743"	"263,853"	REDACTED	138.186.75.214	"35,599"	53
"November 5th 2015, 02:50:08.744"	"131,178"	REDACTED	103.12.163.16	"62,988"	53
"November 5th 2015, 02:50:08.744"	"42,184"	REDACTED	91.190.229.113	"9,699"	53
"November 5th 2015, 02:50:08.745"	"24,881"	REDACTED	46.162.1.31	"51,427"	53
"November 5th 2015, 02:50:08.746"	"38,026"	REDACTED	116.193.220.52	0	0
"November 5th 2015, 02:50:08.747"	"17,974"	REDACTED	180.250.33.171	"35,565"	53
"November 5th 2015, 02:50:08.748"	"34,896"	REDACTED	85.15.106.3	"10,270"	53
"November 5th 2015, 02:50:08.748"	"15,930"	REDACTED	89.18.145.174	"6,255"	53
"November 5th 2015, 02:50:08.749"	"2,828"	REDACTED	140.239.167.24	0	0
"November 5th 2015, 02:50:08.750"	"17,974"	REDACTED	36.82.140.53	"63,127"	53
"November 5th 2015, 02:50:08.750"	"18,403"	REDACTED	118.69.208.113	"55,113"	53
"November 5th 2015, 02:50:08.751"	"28,624"	REDACTED	201.33.52.30	"16,790"	53
"November 5th 2015, 02:50:08.752"	"17,974"	REDACTED	180.250.48.194	0	0
"November 5th 2015, 02:50:08.752"	"17,222"	REDACTED	189.45.129.73	0	0
"November 5th 2015, 02:50:08.753"	"131,207"	REDACTED	103.14.250.133	0	0
"November 5th 2015, 02:50:08.753"	"17,974"	REDACTED	180.250.243.98	"39,321"	53
"November 5th 2015, 02:50:08.754"	"50,966"	REDACTED	178.248.71.94	"60,168"	53
"November 5th 2015, 02:50:08.755"	"25,174"	REDACTED	193.178.187.136	"11,869"	53
"November 5th 2015, 02:50:08.755"	"201,725"	REDACTED	91.231.244.2	"31,868"	53
"November 5th 2015, 02:50:08.756"	"19,332"	REDACTED	201.168.21.9	"56,483"	53
"November 5th 2015, 02:50:08.757"	"6,876"	REDACTED	130.0.38.229	0	0
"November 5th 2015, 02:50:08.757"	"7,545"	REDACTED	27.33.81.19	"30,626"	53
"November 5th 2015, 02:50:08.758"	"22,908"	REDACTED	200.77.226.81	"62,983"	53
"November 5th 2015, 02:50:08.759"	"18,403"	REDACTED	118.69.208.113	"35,809"	53
"November 5th 2015, 02:50:08.759"	"4,788"	REDACTED	175.139.253.5	"25,746"	53
"November 5th 2015, 02:50:08.760"	"15,311"	REDACTED	186.103.179.194	"65,278"	53
"November 5th 2015, 02:50:08.761"	"22,368"	REDACTED	186.183.159.146	"37,521"	53
"November 5th 2015, 02:50:08.761"	"49,893"	REDACTED	89.22.150.175	"29,527"	53
"November 5th 2015, 02:50:08.762"	"21,228"	REDACTED	176.118.144.61	786	53
"November 5th 2015, 02:50:08.763"	"23,673"	REDACTED	124.248.167.106	0	0
"November 5th 2015, 02:50:08.763"	"48,524"	REDACTED	94.190.118.42	"35,024"	53
"November 5th 2015, 02:50:08.764"	"131,178"	REDACTED	103.12.163.190	"40,567"	53
"November 5th 2015, 02:50:08.765"	"17,974"	REDACTED	222.124.194.117	"6,514"	53
"November 5th 2015, 02:50:08.765"	"35,432"	REDACTED	82.102.93.242	"2,260"	53
"November 5th 2015, 02:50:08.766"	"4,760"	REDACTED	218.250.14.228	"15,520"	53
"November 5th 2015, 02:50:08.767"	"48,889"	REDACTED	95.140.90.138	0	0
"November 5th 2015, 02:50:08.767"	"13,178"	REDACTED	93.88.140.44	"2,105"	53
"November 5th 2015, 02:50:08.768"	"4,788"	REDACTED	175.139.191.109	"52,348"	53
"November 5th 2015, 02:50:08.769"	"22,363"	REDACTED	128.90.15.10	"6,512"	53
"November 5th 2015, 02:50:08.769"	"22,368"	REDACTED	186.183.184.2	"35,784"	53
"November 5th 2015, 02:50:08.770"	"13,030"	REDACTED	213.144.156.142	0	0
"November 5th 2015, 02:50:08.771"	"263,665"	REDACTED	191.241.39.38	"18,904"	53
"November 5th 2015, 02:50:08.773"	"31,130"	REDACTED	62.182.169.92	0	0
"November 5th 2015, 02:50:08.773"	"17,974"	REDACTED	36.76.111.88	"58,962"	53
"November 5th 2015, 02:50:08.774"	"17,974"	REDACTED	180.250.53.9	"4,325"	53
"November 5th 2015, 02:50:08.775"	"29,119"	REDACTED	151.237.210.65	0	0
"November 5th 2015, 02:50:08.775"	"3,216"	REDACTED	195.46.162.58	0	0
"November 5th 2015, 02:50:08.776"	"25,385"	REDACTED	212.2.143.97	0	0
"November 5th 2015, 02:50:08.777"	"263,311"	REDACTED	191.7.50.97	"32,413"	53
"November 5th 2015, 02:50:08.778"	"17,222"	REDACTED	189.91.77.138	0	0
"November 5th 2015, 02:50:08.779"	"22,368"	REDACTED	186.183.159.194	0	0
"November 5th 2015, 02:50:08.779"	"53,163"	REDACTED	177.137.190.39	"14,673"	53
"November 5th 2015, 02:50:08.780"	"17,974"	REDACTED	180.250.154.113	"61,317"	53
"November 5th 2015, 02:50:08.781"	"39,125"	REDACTED	80.251.119.206	"18,062"	53
"November 5th 2015, 02:50:08.781"	"21,483"	REDACTED	194.186.116.49	"17,624"	53
"November 5th 2015, 02:50:08.782"	"49,893"	REDACTED	89.22.132.91	"37,273"	53
"November 5th 2015, 02:50:08.783"	"263,622"	REDACTED	177.155.145.1	"22,949"	53
"November 5th 2015, 02:50:08.783"	"14,117"	REDACTED	181.226.134.100	"35,981"	53
"November 5th 2015, 02:50:08.784"	"21,228"	REDACTED	192.162.237.73	0	0
"November 5th 2015, 02:50:08.785"	"4,788"	REDACTED	1.9.188.47	0	0
"November 5th 2015, 02:50:08.785"	"18,403"	REDACTED	118.69.208.113	"6,270"	53
"November 5th 2015, 02:50:08.786"	"13,682"	REDACTED	190.143.132.242	"63,573"	53
"November 5th 2015, 02:50:08.787"	"22,368"	REDACTED	186.183.184.82	0	0
"November 5th 2015, 02:50:08.787"	"263,925"	REDACTED	177.155.167.43	0	0
"November 5th 2015, 02:50:08.788"	"23,673"	REDACTED	203.189.158.175	0	0
"November 5th 2015, 02:50:08.789"	"35,104"	REDACTED	37.228.64.233	"26,856"	53
"November 5th 2015, 02:50:08.789"	"201,069"	REDACTED	93.171.26.20	0	0
"November 5th 2015, 02:50:08.790"	"57,982"	REDACTED	91.237.111.112	"24,184"	53
"November 5th 2015, 02:50:08.791"	"17,974"	REDACTED	180.250.53.146	"51,949"	53
"November 5th 2015, 02:50:08.792"	"56,791"	REDACTED	176.32.158.45	"21,156"	53
"November 5th 2015, 02:50:08.793"	"31,549"	REDACTED	94.183.88.1	0	0
"November 5th 2015, 02:50:08.793"	"15,311"	REDACTED	186.103.163.42	"16,464"	53
"November 5th 2015, 02:50:08.795"	"4,788"	REDACTED	110.159.156.141	0	0
"November 5th 2015, 02:50:08.796"	"15,930"	REDACTED	89.18.144.157	"1,654"	53
"November 5th 2015, 02:50:08.797"	"59,616"	REDACTED	91.246.1.11	"34,492"	53
"November 5th 2015, 02:50:08.797"	"24,881"	REDACTED	46.162.1.31	"12,607"	53
"November 5th 2015, 02:50:08.798"	"131,178"	REDACTED	103.12.163.245	"51,908"	53
"November 5th 2015, 02:50:08.799"	"17,222"	REDACTED	189.45.129.73	"24,425"	53
"November 5th 2015, 02:50:08.828"	"58,601"	REDACTED	103.9.113.194	"32,392"	53
"November 5th 2015, 02:50:08.830"	"34,251"	REDACTED	46.175.16.73	"59,021"	53
"November 5th 2015, 02:50:09.496"	"263,655"	REDACTED	177.104.126.198	0	0
"November 5th 2015, 02:50:09.496"	"200,702"	REDACTED	92.38.107.135	0	0
"November 5th 2015, 02:50:09.497"	"134,020"	REDACTED	103.55.65.129	0	0
"November 5th 2015, 02:50:09.497"	"25,385"	REDACTED	37.25.34.134	"35,680"	53
"November 5th 2015, 02:50:09.497"	"21,483"	REDACTED	194.186.116.49	"9,830"	53
"November 5th 2015, 02:50:09.497"	"7,438"	REDACTED	201.166.141.126	0	0
"November 5th 2015, 02:50:09.497"	"28,624"	REDACTED	187.110.108.136	"32,200"	53
"November 5th 2015, 02:50:09.497"	"2,828"	REDACTED	67.155.205.129	"9,670"	53
"November 5th 2015, 02:50:09.497"	"8,749"	REDACTED	46.183.134.55	"57,938"	53
"November 5th 2015, 02:50:09.497"	"39,613"	REDACTED	89.184.21.32	0	0
"November 5th 2015, 02:50:09.497"	"34,896"	REDACTED	85.15.70.185	"16,687"	53
"November 5th 2015, 02:50:09.497"	"17,974"	REDACTED	180.250.209.186	"34,282"	53
"November 5th 2015, 02:50:09.498"	"58,219"	REDACTED	46.151.64.13	"43,286"	53
"November 5th 2015, 02:50:09.498"	"55,077"	REDACTED	104.36.7.153	"30,468"	53
"November 5th 2015, 02:50:09.498"	"17,974"	REDACTED	180.250.42.58	"35,182"	53
"November 5th 2015, 02:50:09.498"	"53,158"	REDACTED	179.108.83.129	"58,983"	53
"November 5th 2015, 02:50:09.498"	"25,408"	REDACTED	84.52.91.244	0	0
"November 5th 2015, 02:50:09.498"	"57,388"	REDACTED	130.0.31.46	"40,345"	53
"November 5th 2015, 02:50:09.498"	"12,730"	REDACTED	95.106.74.136	0	0
"November 5th 2015, 02:50:09.498"	"51,034"	REDACTED	94.137.220.251	"12,895"	53
"November 5th 2015, 02:50:09.504"	"49,350"	REDACTED	188.191.80.5	0	0
"November 5th 2015, 02:50:09.504"	"9,340"	REDACTED	202.159.116.122	"19,975"	53
"November 5th 2015, 02:50:09.505"	"4,788"	REDACTED	1.9.74.114	"62,680"	53
"November 5th 2015, 02:50:09.506"	"34,315"	REDACTED	151.237.225.186	"64,707"	53
"November 5th 2015, 02:50:09.508"	"4,270"	REDACTED	170.210.138.65	"3,514"	53
"November 5th 2015, 02:50:09.508"	"29,300"	REDACTED	82.148.187.17	"5,387"	53
"November 5th 2015, 02:50:09.509"	"131,207"	REDACTED	96.9.90.3	0	0
"November 5th 2015, 02:50:09.510"	"9,116"	REDACTED	84.94.42.17	"60,113"	53
"November 5th 2015, 02:50:09.510"	"4,788"	REDACTED	175.139.40.122	0	0
"November 5th 2015, 02:50:09.511"	"41,599"	REDACTED	84.38.178.58	"24,942"	53
"November 5th 2015, 02:50:09.511"	"15,311"	REDACTED	186.103.190.2	"39,538"	53
"November 5th 2015, 02:50:09.512"	"15,311"	REDACTED	186.103.176.140	"53,666"	53
"November 5th 2015, 02:50:09.513"	"15,468"	REDACTED	95.107.122.142	"51,704"	53
"November 5th 2015, 02:50:09.514"	"17,974"	REDACTED	180.250.52.90	0	0
"November 5th 2015, 02:50:09.514"	"7,602"	REDACTED	221.133.0.154	"3,278"	53
"November 5th 2015, 02:50:09.515"	"34,896"	REDACTED	85.15.105.73	"28,475"	53
"November 5th 2015, 02:50:09.516"	"34,192"	REDACTED	178.217.178.10	"63,084"	53
"November 5th 2015, 02:50:09.516"	"198,509"	REDACTED	91.235.252.81	"21,239"	53
"November 5th 2015, 02:50:09.517"	"51,004"	REDACTED	188.113.146.40	"29,209"	53
"November 5th 2015, 02:50:09.518"	"15,311"	REDACTED	186.103.143.205	"47,054"	53
"November 5th 2015, 02:50:09.518"	"200,702"	REDACTED	92.38.101.184	"11,700"	53
"November 5th 2015, 02:50:09.519"	"201,725"	REDACTED	176.97.253.229	0	0
"November 5th 2015, 02:50:09.520"	"17,974"	REDACTED	222.124.3.202	"13,122"	53
"November 5th 2015, 02:50:09.520"	"13,178"	REDACTED	145.255.43.143	"15,486"	53
"November 5th 2015, 02:50:09.521"	"262,687"	REDACTED	187.87.207.2	0	0
"November 5th 2015, 02:50:09.522"	"21,228"	REDACTED	176.118.144.61	"17,157"	53
"November 5th 2015, 02:50:09.522"	"34,896"	REDACTED	85.15.77.31	"14,796"	53
"November 5th 2015, 02:50:09.523"	"57,388"	REDACTED	130.0.31.55	"18,128"	53
"November 5th 2015, 02:50:09.524"	"30,600"	REDACTED	69.174.159.145	"28,278"	53
"November 5th 2015, 02:50:09.524"	"17,222"	REDACTED	189.45.129.73	"23,041"	53
"November 5th 2015, 02:50:09.525"	"15,311"	REDACTED	186.103.196.90	0	0
"November 5th 2015, 02:50:09.526"	"22,368"	REDACTED	186.183.184.122	"14,190"	53
"November 5th 2015, 02:50:09.526"	"22,368"	REDACTED	186.183.159.154	0	0
"November 5th 2015, 02:50:09.527"	"38,235"	REDACTED	116.212.154.218	0	0
"November 5th 2015, 02:50:09.528"	"21,353"	REDACTED	82.114.108.130	0	0
"November 5th 2015, 02:50:09.528"	"11,014"	REDACTED	190.104.247.242	0	0
"November 5th 2015, 02:50:09.529"	"17,974"	REDACTED	180.250.135.130	"22,066"	53
"November 5th 2015, 02:50:09.530"	"21,087"	REDACTED	178.217.68.32	"57,099"	53
"November 5th 2015, 02:50:09.530"	"17,974"	REDACTED	222.124.172.148	0	0
"November 5th 2015, 02:50:09.531"	"31,549"	REDACTED	151.238.215.37	"17,729"	53
"November 5th 2015, 02:50:09.532"	"15,311"	REDACTED	200.113.167.173	"32,587"	53
"November 5th 2015, 02:50:09.532"	"49,893"	REDACTED	89.22.149.79	0	0
"November 5th 2015, 02:50:09.533"	"9,829"	REDACTED	210.212.81.17	"13,267"	53
"November 5th 2015, 02:50:09.534"	"29,319"	REDACTED	217.70.16.157	"11,069"	53
"November 5th 2015, 02:50:09.534"	"22,368"	REDACTED	186.183.184.178	"57,094"	53
"November 5th 2015, 02:50:09.535"	"52,955"	REDACTED	177.23.85.153	0	0
"November 5th 2015, 02:50:09.536"	"15,311"	REDACTED	200.54.183.234	"50,229"	53
"November 5th 2015, 02:50:09.536"	"22,368"	REDACTED	181.174.60.194	"13,740"	53
"November 5th 2015, 02:50:09.537"	"35,908"	REDACTED	174.139.61.172	"42,706"	53
"November 5th 2015, 02:50:09.538"	"15,311"	REDACTED	186.103.205.242	"55,108"	53
"November 5th 2015, 02:50:09.538"	"62,432"	REDACTED	95.161.143.114	0	0
"November 5th 2015, 02:50:09.539"	"199,033"	REDACTED	212.33.216.102	0	0
"November 5th 2015, 02:50:09.540"	"50,840"	REDACTED	188.116.15.198	"34,129"	53
"November 5th 2015, 02:50:09.540"	"16,322"	REDACTED	188.245.217.215	0	0
"November 5th 2015, 02:50:09.541"	"131,178"	REDACTED	103.12.160.81	"47,696"	53
"November 5th 2015, 02:50:09.542"	"22,363"	REDACTED	128.90.15.10	"36,372"	53
"November 5th 2015, 02:50:09.542"	"19,332"	REDACTED	200.39.114.5	"38,072"	53
"November 5th 2015, 02:50:09.543"	"4,788"	REDACTED	175.136.9.141	"14,191"	53
"November 5th 2015, 02:50:09.544"	"21,341"	REDACTED	87.107.68.242	0	0
"November 5th 2015, 02:50:09.544"	"131,178"	REDACTED	103.12.160.32	"36,244"	53
"November 5th 2015, 02:50:09.545"	"263,665"	REDACTED	191.241.34.85	"1,094"	53
"November 5th 2015, 02:50:09.546"	"263,853"	REDACTED	138.186.75.214	647	53
"November 5th 2015, 02:50:09.546"	"4,788"	REDACTED	175.136.15.0	"35,002"	53
"November 5th 2015, 02:50:09.547"	"26,077"	REDACTED	216.50.228.161	0	0
"November 5th 2015, 02:50:09.548"	"15,311"	REDACTED	186.103.196.90	0	0
"November 5th 2015, 02:50:09.549"	"27,724"	REDACTED	200.220.198.115	"13,106"	53
"November 5th 2015, 02:50:09.550"	"34,896"	REDACTED	85.15.105.73	"27,433"	53
"November 5th 2015, 02:50:09.551"	"19,332"	REDACTED	200.39.114.9	"40,397"	53
"November 5th 2015, 02:50:09.551"	"28,812"	REDACTED	83.174.200.98	"3,819"	53
"November 5th 2015, 02:50:09.552"	"47,844"	REDACTED	62.122.95.101	"51,098"	53
"November 5th 2015, 02:50:09.553"	"41,269"	REDACTED	195.26.81.2	"50,316"	53
"November 5th 2015, 02:50:09.553"	"38,209"	REDACTED	183.81.185.42	"35,184"	53
"November 5th 2015, 02:50:09.554"	"4,609"	REDACTED	60.246.209.208	"4,881"	53
"November 5th 2015, 02:50:09.555"	"131,178"	REDACTED	103.12.161.1	0	0
"November 5th 2015, 02:50:09.555"	"13,285"	REDACTED	92.29.2.50	"63,011"	53
"November 5th 2015, 02:50:09.556"	"131,178"	REDACTED	103.12.160.0	"1,853"	53
"November 5th 2015, 02:50:09.557"	"262,687"	REDACTED	187.87.207.193	"2,287"	53
"November 5th 2015, 02:50:09.558"	"21,228"	REDACTED	192.162.237.73	"49,101"	53
"November 5th 2015, 02:50:09.559"	"25,408"	REDACTED	84.52.127.43	0	0
"November 5th 2015, 02:50:09.559"	"17,222"	REDACTED	187.102.168.13	0	0
"November 5th 2015, 02:50:09.560"	"200,702"	REDACTED	92.38.126.149	"9,381"	53
"November 5th 2015, 02:50:10.231"	"50,606"	REDACTED	178.219.126.222	"64,590"	53
"November 5th 2015, 02:50:10.234"	"8,163"	REDACTED	201.220.85.146	"51,175"	53
"November 5th 2015, 02:50:10.234"	"44,927"	REDACTED	193.201.88.117	"28,335"	53
"November 5th 2015, 02:50:10.235"	"22,368"	REDACTED	186.183.184.226	"10,865"	53
"November 5th 2015, 02:50:10.237"	"6,568"	REDACTED	190.129.78.38	0	0
"November 5th 2015, 02:50:10.239"	"53,158"	REDACTED	179.108.83.67	"64,909"	53
"November 5th 2015, 02:50:10.240"	"263,311"	REDACTED	191.7.49.244	"24,683"	53
"November 5th 2015, 02:50:10.241"	"29,013"	REDACTED	188.239.74.102	"61,432"	53
"November 5th 2015, 02:50:10.242"	"262,687"	REDACTED	187.87.207.97	"26,554"	53
"November 5th 2015, 02:50:10.245"	"22,368"	REDACTED	186.183.165.154	"11,545"	53
"November 5th 2015, 02:50:10.245"	"6,876"	REDACTED	188.115.135.210	0	0
"November 5th 2015, 02:50:10.245"	"38,026"	REDACTED	116.193.220.52	"56,283"	53
"November 5th 2015, 02:50:10.246"	"42,184"	REDACTED	91.190.229.105	"58,640"	53
"November 5th 2015, 02:50:10.248"	"31,549"	REDACTED	151.244.210.215	262	53
"November 5th 2015, 02:50:10.249"	"31,549"	REDACTED	94.183.214.210	"2,090"	53
"November 5th 2015, 02:50:10.250"	"20,807"	REDACTED	178.162.34.37	0	0
"November 5th 2015, 02:50:10.252"	"23,947"	REDACTED	103.233.159.141	"33,886"	53
"November 5th 2015, 02:50:10.253"	"9,340"	REDACTED	202.159.116.123	"42,963"	53
"November 5th 2015, 02:50:10.254"	"263,655"	REDACTED	177.104.126.210	"47,896"	53
"November 5th 2015, 02:50:10.255"	"131,178"	REDACTED	103.12.160.98	"47,407"	53
"November 5th 2015, 02:50:10.255"	"15,311"	REDACTED	186.103.188.250	0	0
"November 5th 2015, 02:50:10.256"	"200,702"	REDACTED	92.38.111.119	778	53
"November 5th 2015, 02:50:10.258"	"39,229"	REDACTED	88.147.150.67	"2,620"	53
"November 5th 2015, 02:50:10.259"	"16,285"	REDACTED	37.209.236.235	"30,582"	53
"November 5th 2015, 02:50:10.260"	"263,853"	REDACTED	138.186.75.174	"20,027"	53
"November 5th 2015, 02:50:10.261"	"15,311"	REDACTED	186.103.191.43	"60,575"	53
"November 5th 2015, 02:50:10.263"	"35,432"	REDACTED	82.102.93.242	"22,233"	53
"November 5th 2015, 02:50:10.264"	"263,907"	REDACTED	138.204.184.17	"48,950"	53
"November 5th 2015, 02:50:10.266"	"50,354"	REDACTED	193.106.67.97	"30,855"	53
"November 5th 2015, 02:50:10.267"	"201,039"	REDACTED	194.44.179.11	"8,132"	53
"November 5th 2015, 02:50:10.269"	"52,041"	REDACTED	176.96.187.64	"65,173"	53
"November 5th 2015, 02:50:10.270"	"131,178"	REDACTED	103.12.163.224	"47,610"	53
"November 5th 2015, 02:50:10.272"	"18,403"	REDACTED	118.69.182.79	"39,243"	53
"November 5th 2015, 02:50:10.273"	"27,699"	REDACTED	201.93.175.156	0	0
"November 5th 2015, 02:50:10.275"	"22,368"	REDACTED	186.183.165.162	"62,276"	53
"November 5th 2015, 02:50:10.276"	"17,974"	REDACTED	180.250.60.210	"36,859"	53
"November 5th 2015, 02:50:10.280"	"48,524"	REDACTED	217.28.73.117	0	0
"November 5th 2015, 02:50:10.280"	"16,135"	REDACTED	176.237.144.122	0	0
"November 5th 2015, 02:50:10.280"	"49,037"	REDACTED	95.174.99.167	0	0
"November 5th 2015, 02:50:10.281"	"263,185"	REDACTED	179.43.81.99	"28,979"	53
"November 5th 2015, 02:50:10.282"	"62,432"	REDACTED	95.161.143.114	"4,625"	53
"November 5th 2015, 02:50:10.283"	"48,524"	REDACTED	217.28.74.30	0	0
"November 5th 2015, 02:50:10.283"	"49,515"	REDACTED	188.95.32.42	"21,460"	53
"November 5th 2015, 02:50:10.284"	"7,545"	REDACTED	27.33.81.19	"48,017"	53
"November 5th 2015, 02:50:10.285"	"44,391"	REDACTED	46.16.231.41	"63,347"	53
"November 5th 2015, 02:50:10.286"	"45,025"	REDACTED	151.0.58.249	"26,500"	53
"November 5th 2015, 02:50:10.286"	"48,524"	REDACTED	94.190.45.221	"7,207"	53
"November 5th 2015, 02:50:10.287"	"4,788"	REDACTED	1.9.165.148	"22,823"	53
"November 5th 2015, 02:50:10.288"	"201,725"	REDACTED	91.231.245.41	"53,405"	53
"November 5th 2015, 02:50:10.288"	"44,927"	REDACTED	193.201.91.253	0	0
"November 5th 2015, 02:50:10.289"	"44,927"	REDACTED	91.203.80.174	"42,697"	53
"November 5th 2015, 02:50:10.290"	"13,178"	REDACTED	93.88.143.18	"57,836"	53
"November 5th 2015, 02:50:10.290"	"53,158"	REDACTED	179.108.83.67	0	0
"November 5th 2015, 02:50:10.292"	"7,545"	REDACTED	27.33.81.21	0	0
"November 5th 2015, 02:50:10.292"	"50,606"	REDACTED	109.196.32.178	0	0
"November 5th 2015, 02:50:10.293"	"15,311"	REDACTED	186.103.154.11	"56,943"	53
"November 5th 2015, 02:50:10.294"	"23,947"	REDACTED	27.50.30.82	"1,725"	53
"November 5th 2015, 02:50:10.295"	"52,955"	REDACTED	177.23.85.65	0	0
"November 5th 2015, 02:50:10.295"	"22,368"	REDACTED	186.183.165.90	"54,943"	53
"November 5th 2015, 02:50:10.296"	"24,881"	REDACTED	46.162.24.237	0	0
"November 5th 2015, 02:50:10.297"	"263,655"	REDACTED	177.104.124.97	"59,104"	53
"November 5th 2015, 02:50:10.297"	"15,311"	REDACTED	200.54.163.178	0	0
"November 5th 2015, 02:50:10.298"	"42,184"	REDACTED	91.190.229.105	"50,684"	53
"November 5th 2015, 02:50:10.299"	"14,117"	REDACTED	181.226.171.13	"31,505"	53
"November 5th 2015, 02:50:10.301"	"262,687"	REDACTED	187.87.207.65	"61,216"	53
"November 5th 2015, 02:50:10.302"	"35,125"	REDACTED	212.3.152.98	"23,391"	53
"November 5th 2015, 02:50:10.303"	"263,925"	REDACTED	177.155.167.43	"30,154"	53
